"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Comments>";"<max_chars>"
"conditions/reach_value/wins";"Win {value} battle(s)";"Gagnez {value} bataille(s)";"Vinci {value} battaglia(e)";"gewinne {value} Schlacht(en)";"Gana {value} batalla(s)";"Выиграйте боёв: {value}";"Wygraj {value} bitew";"Vyhrajte {value} bitvy/bitev";"{value} savaş kazan";"赢\t得 {value} 场\t胜\t利";"{value} 勝してください。";"Ganhar {value} batalha(s)";"Виграйте боїв: {value}";"Pobedi {value}bitka(e)";"Nyerj meg {value} csatát";"{value}회 승리";"Перамагчы ў {value} баях";"Câștigă {value} luptă(e)";"贏\t得 {value} 場\t胜\t利";"赢\t得 {value} 场\t胜\t利";;
"conditions/reach_value/rating";"Earn {value} rating";"Obtenez {value} rating";"Ottieni {value} Punti";"Erreiche eine Wertung von {value}";"Obtén {value} de rating";"Заработайте рейтинг: {value}";"Osiągnij ocenę {value}";"Získej {value} hodnocení";"{value} derece kazan";"获\t得 {value} 评\t分";"{value} の\tレートを\t獲得してください。";"Obter classificação de {value}";"Заробіть рейтинг: {value}";"Zaradite {value} rejting";"Érj el {value} értékelést";"등급 {value} 획득";"Здабыць рэйтынг: {value}";"Obține {value} puncte";"獲\t得 {value} 評\t分";"获\t得 {value} 评\t分";;
"conditions/reach_value/killDeathRatio";"Destroyed/lost unit ratio: {value}";"Ratio détruits/perdus : {value}";"Rapporto distruzioni/perdite: {value}";"Verhältnis zerstörter/verlorener Einheiten: {value}";"Cociente de unidades destruidas/perdidas: {value}";"Отношение уничтоженной/потерянной техники: {value}";"Stosunek zniszczonych/utraconych jednostek: {value}";"Poměr zničených/ztracených jednotek: {value}";"Yok edilen/kaybedilen ünite oranı: {value}";"击\t杀\t/\t损\t失\t比：\t{value}";"破壊された/失われた\tユニットの\t比率: {value}";"Razão Abates/Baixas de unidades: {value}";"Відношення знищеної/втраченої техніки: {value}";"Odnos uništenih/izgubljenih vozila: {value}";"Megsemmisített/elvesztett egységek aránya: {value}";"파괴/손실 유닛 비율: {value}";"Суадносіны знішчанай і страчанай тэхнікі: {value}";"Raport unități distruse/pierdute: {value}";"擊\t殺\t/\t損\t失\t比：\t{value}";"摧\t毁\t／\t损\t失\t比：\t{value}";;
"conditions/reach_value/superiority";"Take a place not lower than {value}";"Occuper une place égale ou supérieur à {value}";"Ottieni una posizione non inferiore alla {value}";"Erreiche einen Platz nicht niedriger als {value}";"Tener un lugar no menor a {value}";"Займите место не ниже {value}";"Zajmij co najmniej {value} miejsce";"Dosáhni umístění alespoň {value}";"{value} sıradan daha yukarıda yer al";"排\t位\t不\t低\t于 {value}";"{value} の\t優位性を\t獲得してください。";"Obter superioridade {value}";"Заробіть перевагу {value}";"Zauzmite mesto ne manje od {value}";"Érj el legalább {value}. helyezést.";"{value}위 이상 달성";"Займіце месца не ніжэй за {value}";"Obține un loc nu mai jos de {value}";"排\t位\t不\t低\t於 {value}";"排\t位\t不\t低\t于 {value}";;
"conditions/field_number/wins";"Reward for every {value} wins";"Récompense pour chaque {value} victoires";"Ricompensa ogni {value} vittorie";"Belohnung für jeden {value}. Sieg";"Recompensa por cada {value} victorias";"Награда за каждую {value} победу";"Nagroda za każde {value} zwycięstw";"Odměna za každé {value} vítězství";"Her {value} zafer için ödül";"每\t赢 {value} 场\t奖\t励";"{value} 勝ごとに\t得られる\t報酬";"Recompensa por cada {value} vitórias";"Нагорода за кожну {value} перемогу";"Nagrada za svake {value} pobede";"Jutalom minden {value}. győzelemért";"매 {value}회 승리 시 보상:";"Узнагарода за кожную {value} перамогу";"Recompensă pentru fiecare {value} victorii";"每\t贏 {value} 場\t獎\t勵";"每\t赢 {value} 场\t奖\t励";;
"conditions/position/wins";"Take {value} place in the leaderboards by wins";"Prendre la {value} place dans le classement par victoire";"Ottieni il {value} posto nella classifica delle vittorie";"Erreiche den {value}. Platz nach Siegen in der Bestenliste";"Tomar {value} lugar en la clasificación por victorias";"Займите место в таблице рекордов по количеству побед: {value}";"Zajmij {value} miejsce w rankingu zwycięstw";"Získej {value} místo v žebříčku vítězství";"Liderlik sıralamasında zafer ile {value} sırayı al";"在\t排\t行\t榜\t中\t位\t列\t第 {value}";"ランキングの\t勝利数 {value} を\t獲得してください。";"Obtenha o {value} lugar nas tabelas classificativas em vitórias";"Займіть місце в таблиці рекордів за кількістю перемог: {value}";"Zauzmite {value} mesto na tabeli sa pobedama";"Érj el {value}. helyet a ranglistán győzelmek alapján";"순위표에서 승리로 {value}위 달성";"Займіце {value}-е месца ў табліцы рэкордаў паводле колькасці перамог";"Obține locul {value} în clasament după victorii";"在\t排\t行\t榜\t中\t位\t列\t第 {value}";"在\t排\t行\t榜\t中\t位\t列\t第 {value}";;
"conditions/position/rating";"Take {value} place in the leaderboards by rating";"Prendre la {value} place dans le classement par cote";"Ottieni il {value} posto nella classifica delle valutazioni";"Take {value} place in the leaderboards by rating";"Ocupa un lugar {value} en las tablas de clasificación por calificación";"Займите место в таблице рекордов по рейтингу {value}";"Zajmij {value} miejsce w rankingu ocen";"Buď na {value} místě v žebříčku ziskem hodnocení";"Take {value} place in the leaderboards by rating";"在\t排\t行\t榜\t中\t位\t列\t第 {value}";"レーティングによる\tランキングで{value}位に\t入る";"Conquiste {value} lugar nas tabelas de classificação por classificação";"Займіть місце у таблиці рекордів за рейтингом {value}";"Take {value} place in the leaderboards by rating";"Take {value} place in the leaderboards by rating";"순위표에서 레이팅 순위 {value}위 달성";"Займите место в таблице рекордов по рейтингу {value}";"Take {value} place in the leaderboards by rating";"在\t排\t行\t榜\t中\t位\t列\t第 {value}";"Take {value} place in the leaderboards by rating";;
"conditions/position/from_to";"from {min} to {max}";"de {min} à {max}";"da {min} a {max}";"from {min} to {max}";"de {min} hasta {max}";"от {min} до {max}";"od {min} do {max}";"od {min} do {max}";"from {min} to {max}";"{min} - {max}";"{min}から{max} まで";"de {min} para {max}";"від {min} до {max}";"from {min} to {max}";"from {min} to {max}";"{min} ~ {max}";"от {min} до {max}";"from {min} to {max}";"從 {min} 到 {max}";"from {min} to {max}";"NOT TRANSLATED";
"conditions/position/place";"Current place";"Place actuelle";"Posizione attuale";"Current place";"Puesto actual";"Текущее место";"Obecna pozycja";"Současné umístění";"Current place";"当\t前\t排\t名";"現在の\t位置";"Local atual";"Поточне місце";"Current place";"Current place";"현재 순위";"Текущее место";"Current place";"當\t前\t位\t置";"Current place";"NOT TRANSLATED";
"conditions/percent/wins";"Take place in the leaderboards by wins among the first {value}% players";"Prendre place dans le classement par victoires parmi les premier {value}% joueurs";"Ottieni una posizione nella classifica di vittorie nel primo {value}% dei giocatori";"Erreiche einen Platz in der Bestenliste unter den ersten {value}% der Spieler";"Obtén lugar en la clasificación por victorias entre el primer {value}% de jugadores";"Займите место в таблице рекордов среди первых {value}% игроков по количеству побед";"Znajdź się wśród pierwszych {value}% graczy w rankingu zwycięstw";"Získej místo v žebříčku vítězství mezi prvními {value}% hráčů";"Liderlik sıralamasında kazanan ilk {value} oyuncu arasında yer al";"在\t排\t行\t榜\t中\t位\t列\t前 {value}%";"勝利数の\t上位 {value} ％を\t達成することで\tランキングに\t掲載されます。";"Obtenha um lugar nas tabelas classificativas em vitórias entre os primeiros {value}% jogadores";"Займіть місце в таблиці рекордів серед перших {value}% гравців за кількістю перемог";"Zauzmite mesto na tabeli sa pobedama medju prvih {value}% igrača";"Kerülj be a ranglista legjobb {value}% játékosa közé győzelmek alapján";"순위표에서 승리로 상위 {value}% 진입";"Займіце месца ў табліцы рэкордаў сярод найлепшых {value}% гульцоў паводле колькасці перамог";"Obține un loc în clasamentul după victorii în primii {value}% jucători";"在\t排\t行\t榜\t中\t位\t列\t前 {value}%";"在\t排\t行\t榜\t中\t位\t列\t前 {value}%";;
"conditions/sequence_wins";"Gain {value} victories in a row";"Gagner {value} victoires d’affilée";"{value} battaglie vinte di fila";"Erringe {value} Siege in Folge";"Obtén {value} victorias seguidas";"Одержите {value} побед подряд";"Uzyskaj {value} zwycięstw pod rząd";"Vyhraj {value}× v řadě";"Peşpeşe {value} zaferleri kazan";"连\t胜 {value} 场";"連続して {value} 勝を\t獲得してください。";"Obtenha {value} vitórias seguidas";"Здобудьте {value} перемог поспіль";"Dobij {value} pobeda za redom";"Szerezz {value} győzelmet sorozatban";"연속 {value}회 승리 달성";"Атрымайце {value} перамог(і) запар";"Obține {value} victorii la rând";"連\t勝 {value} 場";"连\t胜 {value} 场";;
"conditions/effectivity";"Earn {value} battle efficiency";"Gagner {value} d'efficacité de combat";"Ottieni {value} di efficenza in battaglia";"Erreiche eine Schlachteffizienz von {value}";"Obtén {value} eficiencia de batalla";"Заработайте эффективность в бою: {value}";"Osiągnij {value} aktywności bitewnej ";"Dosáhni {value} bitevní efektivity";"{value} savaş yeteneği kazan";"作\t战\t效\t率\t达\t到 {value}";"{value} の\t戦闘効率を\t獲得してください。";"Obtenha {value} de eficiência de batalha";"Заробіть ефективність в бою: {value}";"Zaradite {value} efikasnost bitke";"Szerezz {value} harci hatékonyságot";"전투활동량 {value} 달성";"Здабудзьце {value} баявую эфектыўнасць";"Obține {value} eficiență în luptă";"作\t戰\t效\t率\t達\t到 {value}";"作\t战\t效\t率\t达\t到 {value}";;
"conditions/targetIsPlayer";"Players only";"Joueurs seulement";"Solo giocatori";"Nur Spieler";"Sólo Jugadores";"Только игроков";"Tylko dla graczy";"Pouze hráči";"Sadece oyuncular";"限\t玩\t家\t操\t控";"プレイヤー\t限定";"Apenas jogadores";"Лише гравців";"Samo igrača";"csak játékosok";"플레이어 장비만 계산됩니다.";"Толькі гульцоў";"Doar jucători";"限\t玩\t家\t操\t控";"限\t玩\t家\t操\t控";;
"conditions/targets";"Targets";"Cibles";"Bersagli";"Ziele";"Objetivos";"Цели";"Cele";"Cíle";"Hedefler";"目\t标";"標的";"Alvos";"Цілі";"Mete";"Célpontok";"목표";"Цэлі";"Ținte";"目\t標";"目\t标";;
"targetIsPlayer/includePlayers";"Players";"Joueurs";"Giocatori";"Spieler";"Jugadores";"Игроки";"Gracze";"Hráči";"Oyuncular";"玩\t家";"プレイヤー";"Jogadores";"Гравці";"Igrači";"játékosok";"플레이어";"Гульцы";"Jucători";"玩\t家";"玩\t家";;
"targetIsPlayer/includeBots";"Bots";"Bots";"Bot";"KI-Einheiten";"Bots";"Боты";"Komputer";"Boti";"Botlar";"电\t脑\t玩\t家";"ボット";"Bots";"Боти";"Botovi";"botok";"봇";"Боты";"Boți";"電\t腦\t玩\t家";"电\t脑\t玩\t家";;
"targetIsPlayer/includeAI";"AI";"AI";"IA";"KI";"AI";"ИИ";"SI";"AI";"YZ";"AI";"AI";"AI";"ШІ";"AI";"MI";"AI";"AI";"IA";"AI";"AI";;
"conditions/maxUnitsRankOnStartMission";"Vehicles maximum rank in crew slots";"Rang maximal des véhicules dans les emplacements d’équipage";"ERA massima delle unità equipaggiate";"Maximaler Rang der Fahrzeuge in den Besatzungsplätzen";"Rango máximo de vehículos en slot de tribulación";"Максимальный ранг техники в слотах экипажей";"Maksymalny stopień maszyn w slotach załogi";"Osádkám přiděleny stroje nejvýše na úrovni";"Mürettebat yuvalarındaki maksimum araç rütbesi";"出\t击\t队\t列\t最\t高\t等\t级";"スロットの\t中での\t許容最高\tランク";"Nível máximo dos veículos nas tripulações";"Максимальний ранг техніки в слотах екіпажів";"Maksimalni nivo vozila u slotovima za posadu";"Járművek maximális rangja a legénységi helyeken";"슬롯의 최대 랭크";"Максімальны ранг тэхнікі ў слотах экіпажаў";"Rang maxim vehicule cu echipaj";"出\t擊\t隊\t列\t最\t高\t階\t級";"出\t击\t队\t列\t最\t高\t等\t级";;
"conditions/atLeastOneUnitsRankOnStartMission";"At least one vehicle of the rank {value} in crew slots";"Au moins un véhicule du rang {value} dans les emplacements d’équipage";"Almeno una unità di era {value} tra gli equipaggi";"Mindestens ein Fahrzeug auf Rang {value} in den Besatzungsplätzen";"Al menos un vehículo de rango {value} en slot de tripulación";"Хотя бы одна единица техники {value} ранга в слотах экипажей";"Co najmniej jeden pojazd {value} ery obsadzony załogą";"Osádkám přidělen alespoň jeden stroj na úrovni: {value}";"Mürettebat yuvasına en az {value} puanında bir araç koyulmalı";"出\t击\t队\t列\t中\t至\t少\t包\t含\t一\t台 {value} 级\t载\t具";"最低でも\t1台の {value} ランク\t機体が\t必要";"Pelo menos um veículo de nível {value} nas tripulações";"Хоча б одна одиниця техніки {value} рангу в слотах екіпажів";"Barem jedno vozilo nivoa {value} u slotovima za posadu";"Legalább egy {value}. rangú járműnek kell lennie a legénységi helyeken";"승무원 슬롯에 {value}랭크 장비 최소 1대 이상 필요";"Хоць бы адна машына {value}-га рангу ў слотах экіпажаў";"Cel puțin un vehicul de rang {value} cu echipaj";"出\t擊\t隊\t列\t中\t至\t少\t包\t含\t一\t台 {value} 階\t載\t具";"出\t击\t队\t列\t中\t至\t少\t包\t含\t一\t台 {value} 级\t载\t具";;
"conditions/missionPostfixAllowed";"Only for the modes";"Seulement pour les modes";"Solo per le modalità";"Nur für die Modi";"Sólo para los modos";"Только в режимах";"Tylko w trybach";"Pouze pro módy";"Sadece şu modlar için:";"限\t以\t下\t游\t戏\t模\t式";"モードのみ";"Apenas para os modos";"Тільки в режимах";"Samo za modove";"Csak ezen módok:";"이 모드만 가능";"Толькі ў рэжымах";"Doar în modurile";"限\t以\t下\t游\t戲\t模\t式";"限\t以\t下\t游\t戏\t模\t式";;
"conditions/missionPostfixProhibited";"Except the modes";"Sauf dans les modes";"Eccetto le modalità";"Außer in den Modi";"Excepto los modos";"Кроме режимов";"Oprócz trybów";"Neaktivní v módu";"Şu modlar hariç:";"除\t以\t下\t游\t戏\t模\t式";"モードを\t除きます";"Exceto os modos";"Крім режимів";"Osim modova";"Kivéve ezen módok:";"이 모드는 불가능";"Апроч рэжымаў";"Exceptând modurile";"除\t以\t下\t游\t戲\t模\t式";"除\t以\t下\t游\t戏\t模\t式";;
"conditions/missionType";"Available in modes";"Disponible dans les modes";"Disponibile nelle modalità";"Verfügbar in den Modi";"Disponible en los modos";"Доступно в режимах";"Dostępne w trybach";"K dispozici v módech";"Şu modlarda müsait:";"可\t用\t模\t式";"以下の\tモードで\t有効";"Disponível nos modos";"Доступно в режимах";"Dostupno u režimima";"Játékmódok";"가능 모드";"Даступна ў рэжымах";"Disponibil în modurile";"可\t用\t模\t式";"可\t用\t模\t式";;
"unlocks/time_available";"Duration";"Durée";"Durata";"Dauer";"Duración";"Время действия";"Czas trwania";"Trvání";"Süre";"时\t长";"継続期間";"Duração";"Термін дії";"Trajanje";"Időtartam";"지속기간";"Час дзеяння";"Durată";"時\t長";"时\t长";;
"unlocks/_acceptTime";"Time left";"Temps restant";"Tempo rimasto";"Übrige Zeit";"Tiempo Restante";"Оставшееся время действия";"Pozostały czas";"Zbývající čas";"Kalan süre";"剩\t余\t时\t间";"残り\t時間";"Tempo restante";"До закінчення терміну дії";"Ostalo vremena";"Hátralévő idő";"남은 시간";"Засталося часу дзеяння";"Timp rămas";"剩\t餘\t時\t間";"剩\t余\t时\t间";;
"personalUnlocks/type";"Task Type";"Type d'objectif";"Tipo di Missione";"Aufgabentyp";"Tipo de tarea";"Тип задания";"Rodzaj zadania";"Typ úkolu";"Görev Tipi";"任\t务\t类\t型";"任務の\t種類";"Tipo de Tarefa";"Тип завдання";"Tip zadatka";"Feladat típusa";"과제 유형";"Тып задачы";"Tip obiectiv";"任\t務\t類\t型";"任\t务\t类\t型";;
"personalUnlocks/type/Daily";"Daily";"Journalier";"Giornaliero";"Täglich";"Diario";"Ежедневные";"Codzienne";"Denně";"Günlük";"每\t天";"毎日";"Diária";"Щоденні";"Dnevni";"napi";"일일";"Штодзённыя";"Zilnic";"每\t天";"每\t天";;
"conditions/char_personal_unlocks_mode";"Amount of completed tasks";"Quantité d'objectifs complétés";"Missioni completate";"Anzahl abgeschlossener Aufgaben";"Cantidad de las tareas cumplidas";"Количество выполненных заданий";"Liczba zakończonych zadań";"Počet dokončených úkolů";"Tamamlanan görevlerin miktarı";"任\t务\t完\t成\t数";"完了した\t任務の\t数";"Quantidade de tarefas concluídas";"Кількість завершених завдань";"Broj ispunjenih zadataka";"Teljesített feladatok száma";"완료된 과제 수";"Колькасць выкананых задач";"Număr obiective îndeplinite";"任\t務\t完\t成\t數";"任\t务\t完\t成\t数";;
"conditions/char_personal_unlock";"Type of completed tasks";"Types d'objectifs complétés";"Tipi di missioni completate";"Typ der abgeschlossenen Aufgaben";"Tipo de tareas cumplidas";"Тип выполняемых заданий";"Rodzaj zakończonych zadań";"Typ dokončených úkolů";"Tamamlanan görevlerin tipi";"完\t成\t任\t务\t类\t型";"完了した\t任務の\t種類";"Tipo de tarefas concluídas";"Типи завершених завдань";"Tipovi ispunjenih zadataka";"Teljesített feladatok típusa";"완료된 과제 종류";"Тып выкананых задач";"Tip obiective îndeplinite";"完\t成\t任\t務\t類\t型";"完\t成\t任\t务\t类\t型";;
"conditions/char_personal_unlocks_activated_controllers_mode";"Daily Battle Tasks Completed";"Objectifs de batailles journaliers complétés";"Attività Quotidiane Completate";"Tägliche Kampfaufträge abgeschlossen";"Tareas de Batalla Diarias Cumplidas";"Выполненных Боевых задач дня";"Wykonane codzienne zadania bojowe";"Denní bitevní úkoly dokončeny";"Günlük Muharebe Görevleri Tamamlandı";"每\t日\t作\t战\t任\t务\t完\t成\t数";"デイリーの\t戦闘任務完了";"Tarefas diárias de batalha completas";"Виконанні бойових завдань дня";"Dnevni borbeni zadaci kompletirani";"A napi harci feladatok teljesítve";"일일 전투 과제 완료";"Выкананых дзённых баявых задач";"Obiective zilnice îndeplinite";"每\t日\t作\t戰\t任\t務\t完\t成\t數";"每\t日\t作\t战\t任\t务\t完\t成\t数";;
"conditions/char_open_trophy";"Trophies open";"Trophées ouverts";"Trofei aperti";"Trophäen geöffnet";"Trofeos abiertos";"Трофеев открыто";"Otwarte trofea";"Otevřené trofeje";"Açılan ganimetler";"验\t收\t作\t战\t物\t资\t次\t数";"トロフィーを\t開く";"Troféus abertos";"Трофеїв відкрито";"Trofeji otvoreni";"Kinyitott hadizsákmányok";"열어본 트로피";"Адкрыў трафеяў";"Trofee deschise";"驗\t收\t作\t戰\t物\t資\t次\t數";"验\t收\t作\t战\t物\t资\t次\t数";;
"conditions/char_activate_item";"Boosters activated";"Boosters activés";"Acceleratori attivati";"Booster aktiviert";"Amplificador activado";"Усилителей активировано";"Aktywowane Karty Bonusowe";"Aktivované boostery";"Güçlendiriciler aktifleştirildi";"使\t用\t增\t益\t方\t案\t次\t数";"アクティブブースター";"Bónus ativado";"Підсилювачів активовано";"Busteri aktivirani";"Aktivált fokozók";"활성화한 부스터";"Задзейнічаў паскаральнікаў";"Multiplicatoare activate";"使\t用\t增\t益\t方\t案\t次\t數";"使\t用\t加\t成\t卡\t次\t数";;
"conditions/killedGroundTimed";"Targets destroyed";"Cibles détruites";"Bersagli distrutti";"Zerstörte Ziele";"Objetivos destruidos";"Целей уничтожено";"Zniszczone cele";"Zničené jednotky";"Yok edilen hedefler";"目\t标\t摧\t毁\t数";"プレイ\t時間:";"Alvos destruídos";"Цілей знищено";"Meta uništeno";"Megsemmisített célpontok";"파괴한 목표";"Знішчыў цэляў";"Ținte distruse";"目\t標\t摧\t毀\t數";"目\t标\t摧\t毁\t数";;
"conditions/criticalHitUnitsScore";"Critical hits";"Coups critiques";"Colpi critici";"Kritische Treffer";"Impactos críticos";"Критические повреждения";"Trafienia krytyczne";"Kritické zásahy";"Kritik hasarlar";"致\t命\t攻\t击";"クリティカルヒット";"Acertos Críticos";"Критичні ушкодження";"Kritičnih pogodaka";"Kritikus találatok";"치명타 횟수";"Крытычныя траплянні";"Lovituri critice";"致\t命\t攻\t擊";"致\t命\t攻\t击";;
"conditions/char_resources_count/skin";"Camouflages unlocked";"Camouflages débloqués";"Mimetiche sbloccate";"Tarnanstriche freigeschaltet";"Camuflajes desbloqueados";"Камуфляжей открыто";"Odblokowane kamuflaże";"Dostupné kamufláže";"Kamuflajlar açıldı";"已\t解\t锁\t涂\t装";"迷彩を\tアンロック";"Camuflagens desbloqueadas";"Камуфляжів відкрито";"Kamuflaža otključanih";"Feloldott járműfestések";"도색 잠금해제";"Адкрыў камуфляжаў";"Camuflaje deblocate";"已\t解\t鎖\t塗\t裝";"已\t解\t锁\t涂\t装";;
"conditions/char_resources_count/decal";"Decals unlocked";"Décalcomanies débloqués";"Stemmi sbloccati";"Abzeichen freigeschaltet";"Etiquetas desbloqueadas";"Наклеек открыто";"Odblokowane oznaczenia";"Dostupné emblémy";"Çıkartmalar açıldı";"已\t解\t锁\t贴\t花";"デカールを\tアンロック";"Decalques desbloqueados";"Наклейок відкрито";"Nalepnica otključanih";"Feloldott matricák";"데칼 잠금해제";"Адкрыў эмблем";"Embleme deblocate";"已\t解\t鎖\t貼\t花";"已\t解\t锁\t贴\t花";;
"conditions/char_resources_count/attachable";"Attachables unlocked";"Attachables débloqués";"Decorazioni sbloccate";"Dekoelemente freigeschaltet";"Anclajes desbloqueados";"Декораторов открыто";"Odblokowane dodatki";"Dostupné doplňky";"Eklentiler açıldı";"已\t解\t锁\t装\t饰\t挂\t件";"装飾を\tアンロック";"Decorações desbloqueadas";"Декораторів відкрито";"Dodaci za pričvršćivanje otključani";"Feloldott dekorációk";"장식 잠금해제";"Адкрыў дэкаратараў";"Ornamente deblocate";"已\t解\t鎖\t裝\t飾\t掛\t件";"已\t解\t锁\t装\t饰\t挂\t件";;
"conditions/char_poker_chips_mode";"Number of chips";"Nombre de points";"Numero di fiches";"Anzahl Chips";"Número de fichas";"Количество фишек";"Liczba żetonów";"Počet žetonů";"Fişlerin sayısı";"筹\t码\t数";"チップ\t数";"Número de fichas";"Кількість фішок";"Broj čipova";"Zsetonok száma";"칩 개수";"Колькасць фішак";"Număr cipuri";"籌\t碼\t數";"筹\t码\t数";;
"conditions/char_poker_score_mode";"Number of points";"Nombre de points";"Numero di punti";"Anzahl Punkte";"Número de puntos";"Количество очков";"Liczba punktów";"Počet bodů";"Noktaların sayısı";"点\t数";"ポイント\t数";"Número de pontos";"Кількість очок";"Broj poena";"Pontok száma";"점수";"Колькасць ачкоў";"Număr puncte";"點\t數";"点\t数";;
"conditions/char_poker_score_gold_mode";"Number of golden points";"Nombre de Golden Points";"Numero di punti dorati";"Anzahl goldener Punkte";"Número de puntos de oro";"Количество золотых очков";"Liczba złotych punktów";"Počet zlatých bodů";"Altın noktaların sayısı";"金\t点\t数";"ゴールデンポイント\t数";"Números de pontos dourados";"Кількість золотих очок";"Broj zlatnih poena";"Aranypontok száma";"골든 포인트";"Колькасць залатых ачкоў";"Număr puncte de aur";"金\t點\t數";"金\t点\t数";;
"conditions/char_poker_hands_count_mode";"Number of hands";"Nombre de mains";"Numero di mani";"Anzahl Hände";"Número de manos";"Количество раздач";"Liczba układów";"Počet rukou";"Ellerin sayısı";"手\t数";"手札枚数";"Número de mãos";"Кількість роздач";"Broj ruku";"Leosztások száma";"패 개수";"Колькасць раздач";"Număr de runde";"手\t數";"手\t数";;
"conditions/char_poker_reward_level_mode";"Award level";"Niveau de récompense";"Livello premio";"Belohnungs-Level";"Nivel de premio";"Уровень награды";"Poziom nagrody";"Úroveň odměny";"Ödül seviyesi";"奖\t励\t等\t级";"報酬\tレベル";"Nível do prémio ";"Рівень нагороди";"Nivo nagrade";"Díj szintje";"보상 등급";"Узровень узнагароды";"Nivel recompensă";"獎\t勵\t等\t級";"奖\t励\t等\t级";;
"conditions/char_resources";"Collected items from the list";"Récupérer les éléments de la liste";"Oggetti raccolti dalla lista";"Gesammelte Gegenstände aus der Liste";"Elementos recogidos de la lista";"Получено предметов из списка";"Zbierz przedmioty z listy";"Collected items from the list";"Listeden toplanmış öğeler";"列\t表\t中\t已\t获\t得\t的\t道\t具\t数";"リストから\t集めた\tアイテム";"Itens coletados da lista";"Зібрані елементи зі списку";"Collected items from the list";"Listából összegyűjtött tárgyak";"목록에서 획득한 아이템";"Получено предметов из списка";"Articole din listă obținute";"列\t表\t中\t已\t獲\t得\t的\t道\t具\t數";"列\t表\t中\t已\t获\t得\t的\t道\t具\t数";;
"conditions/awardDamage";"Damage to naval targets";"Dégâts sur cibles navales";"Danni ai bersagli navali";"Schaden an Seezielen";"Daño a objetivos navales";"Урон по морским целям";"Obrażenia zadawane celom nawodnym";"Damage to naval targets";"Donanma hedeflerine verilen hasar";"水\t面\t单\t位\t伤\t害\t量";"海上の\t標的への\tダメージ";"Dano a alvos navais";"Пошкоджень по морським цілям";"Damage to naval targets";"Okozott kár haditengerészeti célpontoknak";"해상 목표에 피해를 입혀라";"Урон по морским целям";"Avarieri ținte maritime";"水\t面\t單\t位\t傷\t害\t量";"水\t面\t单\t位\t伤\t害\t量";;
"conditions/gameModeInfoString/name";"Game mode";"Mode de jeu";"Modalità di gioco";"Spielmodus";"Modo de juego";"Игровой режим";"Tryb gry";"Game mode";"Oyun modu";"游\t戏\t模\t式";"ゲームモード";"Modo de jogo";"Ігровий режим";"Režim igre";"Játékmód";"게임 모드";"Игровой режим";"Mod de joc";"遊\t戲\t模\t式";"游\t戏\t模\t式";;
"conditions/gameModeInfoString/loc_name";"Game mode";"Mode de jeu";"Modalità di gioco";"Spielmodus";"Modo de juego";"Игровой режим";"Tryb gry";"Herní mód";"Oyun modu";"游\t戏\t模\t式";"ゲームモード";"Modo de jogo";"Ігровий режим";"Režim igre";"Játékmód";"게임 모드";"Игровой режим";"Game mode";"遊\t戲\t模\t式";"游\t戏\t模\t式";;
"conditions/gameModeInfoString/ship_event_in_random_battles";"Naval Battles";"Batailles navales";"Battaglie Navali";"Seeschlachten";"Batallas Navales";"Морские бои";"Bitwy morskie";"Naval Battles";"Deniz Savaşları";"海\t战";"海戦";"Batalhas Navais";"Морські бої";"Pomorske bitke";"tengeri csaták";"해전";"Морские бои";"Lupte maritime";"海\t戰";"海\t战";;
"conditions/gameModeInfoString/tank_event_";"Tank Battles";"Batailles de tanks";"Battaglie tra Carri";"Panzerschlachten";"Batallas Terrestres";"Танковые бои";"Bitwy pancerne";"Pozemní bitvy";"Tank Muharebeleri";"陆\t战";"戦車\tバトル";"Batalhas de carros de combate";"Танкові бої";"Tenkovske bitke";"harckocsicsaták";"전차전";"Танковые бои";"Tank Battles";"陸\t戰";"陆\t战";;
"conditions/gameModeInfoString/tank_event_in_random_battles";"Tank Battles";"Batailles de chars";"Battaglie tra Carri";"Panzerschlachten";"Batallas Terrestres";"Танковые бои";"Bitwy pancerne";"Pozemní bitvy";"Tank Battles";"陆\t战";"戦車\tバトル";"Batalha de Tanques";"Танкові бої";"Tank Battles";"harckocsicsaták";"전차전";"Танковые бои";"Tank Battles";"陸\t戰";"Tank Battles";;
"conditions/gameModeInfoString/tank_football";"Tank Football";"Football de chars";"Calcio tra carri armati";"Tank Football";"Fútbol de Tanques";"Танковый футбол";"Futbol pancerny";"Tank Football";"Tank Football";"坦\t克\t足\t球\t赛";"戦車\tフットボール";"Futebol de Tanque";"Танковий футбол";"Tank Football";"Tank Football";"전차 축구";"Танковый футбол";"Tank Football";"坦\t克\t足\t球\t賽";"Tank Football";;
"conditions/operationMap";"Scenarios";"Scénarios";"Scenari";"Szenario";"Escenarios";"Сценарии";"Scenariusze";"Scénáře";"Senaryolar";"战\t役";"シナリオ";"Cenários";"Сценарії";"Scenarios";"Scenarios";"시나리오";"Сценарии";"Scenarios";"戰\t役";"战\t役";;
