"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Vietnamese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Comments>";"<max_chars>"
"missions/ruhr_I2M_rank_2";"[2][Enduring Confrontation] Ruhr";"[2][Enduring Confrontation] Ruhr";"[2][Scontro di Resistenza] Ruhr";"[2][Anhaltende Konfrontation] Ruhrgebiet";"[2][Confrontación Duradera] Ruhr";"[2][Противостояние] Рур";"[2] [Nieskończona Konfrontacja] Zagłębie Ruhry";"[2 Dlouhý střet] Porúří";"[2][Sürekli Çarpışmalar] Ruhr";"【\t无\t间\t断\t作\t战\t】\t鲁\t尔\t（\tII \t级\t）";"[II][永久対立] ルール";"[2][Confronto Prolongado] Ruhr";"[2][Enduring Confrontation] Ruhr";"[2][Протистояння] Рур";"[2][Bitka Izdržljivosti] Rur";"[2] [Elhúzódó összecsapás] Ruhr-vidék";"[2][항구적 대립 작전] 루어";"[2][Супрацьстаянне] Рур";"[2][Confruntare de durată] Ruhr";"【無間斷作戰】魯爾（II 級）";"【\t无\t间\t断\t作\t战\t】\t鲁\t尔\t（\tII \t级\t）";;
"missions/ruhr_I2M_rank_3";"[3][Enduring Confrontation] Ruhr";"[3][Enduring Confrontation] Ruhr";"[3][Scontro di Resistenza] Ruhr";"[3][Anhaltende Konfrontation] Ruhrgebiet";"[3][Confrontación Duradera] Ruhr";"[3][Противостояние] Рур";"[3] [Nieskończona Konfrontacja] Zagłębie Ruhry";"[3 Dlouhý střet] Porúří";"[3][Sürekli Çarpışmalar] Ruhr";"【\t无\t间\t断\t作\t战\t】\t鲁\t尔\t（\tIII \t级\t）";"[III][永久対立] ルール";"[3][Confronto Prolongado] Ruhr";"[3][Enduring Confrontation] Ruhr";"[3][Протистояння] Рур";"[3][Bitka Izdržljivosti] Rur";"[3] [Elhúzódó összecsapás] Ruhr-vidék";"[3][항구적 대립 작전] 루어";"[3][Супрацьстаянне] Рур";"[3][Confruntare de durată] Ruhr";"【無間斷作戰】魯爾（III 級）";"【\t无\t间\t断\t作\t战\t】\t鲁\t尔\t（\tIII \t级\t）";;
"missions/ruhr_I2M_rank_4";"[4][Enduring Confrontation] Ruhr";"[4][Enduring Confrontation] Ruhr";"[4][Scontro di Resistenza] Ruhr";"[4][Anhaltende Konfrontation] Ruhrgebiet";"[4][Confrontación Duradera] Ruhr";"[4][Противостояние] Рур";"[4] [Nieskończona Konfrontacja] Zagłębie Ruhry";"[4 Dlouhý střet] Porúří";"[4][Sürekli Çarpışmalar] Ruhr";"【\t无\t间\t断\t作\t战\t】\t鲁\t尔\t（\tIV \t级\t）";"[IV][永久対立] ルール";"[4][Confronto Prolongado] Ruhr";"[4][Enduring Confrontation] Ruhr";"[4][Протистояння] Рур";"[4][Bitka Izdržljivosti] Rur";"[4] [Elhúzódó összecsapás] Ruhr-vidék";"[4][항구적 대립 작전] 루어";"[4][Супрацьстаянне] Рур";"[4][Confruntare de durată] Ruhr";"【無間斷作戰】魯爾（IV 級）";"【\t无\t间\t断\t作\t战\t】\t鲁\t尔\t（\tIV \t级\t）";;
"missions/ruhr_I2M_rank_5";"[5][Enduring Confrontation] Ruhr";"[5][Enduring Confrontation] Ruhr";"[5][Scontro di Resistenza] Ruhr";"[5][Anhaltende Konfrontation] Ruhrgebiet";"[5][Confrontación Duradera] Ruhr";"[5][Противостояние] Рур";"[5] [Nieskończona Konfrontacja] Zagłębie Ruhry";"[5 Dlouhý střet] Porúří";"[5][Sürekli Çarpışmalar] Ruhr";"【\t无\t间\t断\t作\t战\t】\t鲁\t尔\t（\tV \t级\t）";"[V][永久対立] ルール";"[5][Confronto Prolongado] Ruhr";"[5][Enduring Confrontation] Ruhr";"[5][Протистояння] Рур";"[5][Bitka Izdržljivosti] Rur";"[5] [Elhúzódó összecsapás] Ruhr-vidék";"[5][항구적 대립 작전] 루어";"[5][Супрацьстаянне] Рур";"[5][Confruntare de durată] Ruhr";"【無間斷作戰】魯爾（V 級）";"【\t无\t间\t断\t作\t战\t】\t鲁\t尔\t（\tV \t级\t）";;
"missions/sicily_I2M_rank_1";"[1][Enduring Confrontation] Sicily";"[1][Enduring Confrontation] Sicile";"[1][Scontro di Resistenza] Sicilia";"[1][Anhaltende Konfrontation] Sizilien";"[1][Confrontación Duradera] Sicilia";"[1][Противостояние] Сицилия";"[1] [Nieskończona Konfrontacja] Sycylia";"[1 Dlouhý střet] Sicílie";"[I][Sürekli Çarpışmalar] Sicilya";"【\t无\t间\t断\t作\t战\t】\t西\t西\t里\t岛\t（\tI \t级\t）";"[I][永久対立] シチリア\t島";"[1][Confronto Prolongado] Sicília";"[1][Enduring Confrontation] Sicily";"[1][Протистояння] Сицилія";"[1][Bitka Izdržljivosti] Sicilija";"[1] [Elhúzódó összecsapás] Szicília";"[1][항구적 대립 작전] 시칠리아";"[1][Супрацьстаянне] Сіцылія";"[1][Confruntare de durată] Sicilia";"【無間斷作戰】西西里島（I 級）";"【\t无\t间\t断\t作\t战\t】\t西\t西\t里\t岛\t（\tI \t级\t）";;
"missions/sicily_I2M_rank_2";"[2][Enduring Confrontation] Sicily";"[2][Enduring Confrontation] Sicile";"[2][Scontro di Resistenza] Sicilia";"[2][Anhaltende Konfrontation] Sizilien";"[2][Confrontación Duradera] Sicilia";"[2][Противостояние] Сицилия";"[2] [Nieskończona Konfrontacja] Sycylia";"[2 Dlouhý střet] Sicílie";"[II][Sürekli Çarpışmalar] Sicilya";"【\t无\t间\t断\t作\t战\t】\t西\t西\t里\t岛\t（\tII \t级\t）";"[II][永久対立] シチリア\t島";"[2][Confronto Prolongado] Sicília";"[2][Enduring Confrontation] Sicily";"[2][Протистояння] Сицилія";"[2][Bitka Izdržljivosti] Sicilija";"[2] [Elhúzódó összecsapás] Szicília";"[2][항구적 대립 작전] 시칠리아";"[2][Супрацьстаянне] Сіцылія";"[2][Confruntare de durată] Sicilia";"【無間斷作戰】西西里島（II 級）";"【\t无\t间\t断\t作\t战\t】\t西\t西\t里\t岛\t（\tII \t级\t）";;
"missions/sicily_I2M_rank_3";"[3][Enduring Confrontation] Sicily";"[3][Enduring Confrontation] Sicile";"[3][Scontro di Resistenza] Sicilia";"[3][Anhaltende Konfrontation] Sizilien";"[3][Confrontación Duradera] Sicilia";"[3][Противостояние] Сицилия";"[3] [Nieskończona Konfrontacja] Sycylia";"[3 Dlouhý střet] Sicílie";"[III][Sürekli Çarpışmalar] Sicilya";"【\t无\t间\t断\t作\t战\t】\t西\t西\t里\t岛\t（\tIII \t级\t）";"[III][永久対立] シチリア\t島";"[3][Confronto Prolongado] Sicília";"[3][Enduring Confrontation] Sicily";"[3][Протистояння] Сицилія";"[3][Bitka Izdržljivosti] Sicilija";"[3] [Elhúzódó összecsapás] Szicília";"[3][항구적 대립 작전] 시칠리아";"[3][Супрацьстаянне] Сіцылія";"[3][Confruntare de durată] Sicilia";"【無間斷作戰】西西里島（III 級）";"【\t无\t间\t断\t作\t战\t】\t西\t西\t里\t岛\t（\tIII \t级\t）";;
"missions/sicily_I2M_rank_4";"[4][Enduring Confrontation] Sicily";"[4][Enduring Confrontation] Sicile";"[4][Scontro di Resistenza] Sicilia";"[4][Anhaltende Konfrontation] Sizilien";"[4][Confrontación Duradera] Sicilia";"[4][Противостояние] Сицилия";"[4] [Nieskończona Konfrontacja] Sycylia";"[4 Dlouhý střet] Sicílie";"[IV][Sürekli Çarpışmalar] Sicilya";"【\t无\t间\t断\t作\t战\t】\t西\t西\t里\t岛\t（\tIV \t级\t）";"[IV][永久対立] シチリア\t島";"[4][Confronto Prolongado] Sicília";"[4][Enduring Confrontation] Sicily";"[4][Протистояння] Сицилія";"[4][Bitka Izdržljivosti] Sicilija";"[4] [Elhúzódó összecsapás] Szicília";"[4][항구적 대립 작전] 시칠리아";"[4][Супрацьстаянне] Сіцылія";"[4][Confruntare de durată] Sicilia";"【無間斷作戰】西西里島（IV 級）";"【\t无\t间\t断\t作\t战\t】\t西\t西\t里\t岛\t（\tIV \t级\t）";;
"missions/sicily_I2M_rank_5";"[5][Enduring Confrontation] Sicily";"[5][Enduring Confrontation] Sicile";"[5][Scontro di Resistenza] Sicilia";"[5][Anhaltende Konfrontation] Sizilien";"[5][Confrontación Duradera] Sicilia";"[5][Противостояние] Сицилия";"[5] [Nieskończona Konfrontacja] Sycylia";"[5 Dlouhý střet] Sicílie";"[V][Sürekli Çarpışmalar] Sicilya";"【\t无\t间\t断\t作\t战\t】\t西\t西\t里\t岛\t（\tV \t级\t）";"[V][永久対立] シチリア\t島";"[5][Confronto Prolongado] Sicília";"[5][Enduring Confrontation] Sicily";"[5][Протистояння] Сицилія";"[5][Bitka Izdržljivosti] Sicilija";"[5] [Elhúzódó összecsapás] Szicília";"[5][항구적 대립 작전] 시칠리아";"[5][Супрацьстаянне] Сіцылія";"[5][Confruntare de durată] Sicilia";"【無間斷作戰】西西里島（V 級）";"【\t无\t间\t断\t作\t战\t】\t西\t西\t里\t岛\t（\tV \t级\t）";;
"missions/port_moresby_I2M_rank_1";"[1][Enduring Confrontation] New Guinea";"[1][Enduring Confrontation] Nouvelle-Guinée";"[1][Scontro di Resistenza] Port Moresby";"[1][Anhaltende Konfrontation] Neuguinea";"[1][Confrontación Duradera] Nueva Guinea";"[1][Противостояние] Новая Гвинея";"[1] [Nieskończona Konfrontacja] Nowa Gwinea";"[1 Dlouhý střet] Nová Guinea";"[I][Sürekli Çarpışmalar] Yeni Gine";"【\t无\t间\t断\t作\t战\t】\t新\t几\t内\t亚\t（\tI \t级\t）";"[I][永久対立] ニューギニア";"[1][Confronto Prolongado] Nova Guiné";"[1][Enduring Confrontation] New Guinea";"[1] [Протистояння] Нова Гвінея";"[1][Bitka Izdržljivosti] Nova Gvineja";"[1] [Elhúzódó összecsapás] Új-Guinea";"[1][항구적 대립 작전] 뉴기니";"[1][Супрацьстаянне] Новая Гвінея";"[1][Confruntare de durată] Noua Guinee";"【無間斷作戰】新幾內亞（I 級）";"【\t无\t间\t断\t作\t战\t】\t新\t几\t内\t亚\t（\tI \t级\t）";;
"missions/port_moresby_I2M_rank_2";"[2][Enduring Confrontation] New Guinea";"[2][Enduring Confrontation] Nouvelle-Guinée";"[2][Scontro di Resistenza] Port Moresby";"[2][Anhaltende Konfrontation] Neuguinea";"[2][Confrontación Duradera] Nueva Guinea";"[2][Противостояние] Новая Гвинея";"[2] [Nieskończona Konfrontacja] Nowa Gwinea";"[2 Dlouhý střet] Nová Guinea";"[II][Sürekli Çarpışmalar] Yeni Gine";"【\t无\t间\t断\t作\t战\t】\t新\t几\t内\t亚\t（\tII \t级\t）";"[II][永久対立] ニューギニア";"[2][Confronto Prolongado] Nova Guiné";"[2][Enduring Confrontation] New Guinea";"[2] [Протистояння] Нова Гвінея";"[2][Bitka Izdržljivosti] Nova Gvineja";"[2] [Elhúzódó összecsapás] Új-Guinea";"[2][항구적 대립 작전] 뉴기니";"[2][Супрацьстаянне] Новая Гвінея";"[2][Confruntare de durată] Noua Guinee";"【無間斷作戰】新幾內亞（II 級）";"【\t无\t间\t断\t作\t战\t】\t新\t几\t内\t亚\t（\tII \t级\t）";;
"missions/port_moresby_I2M_rank_3";"[3][Enduring Confrontation] New Guinea";"[3][Enduring Confrontation] Nouvelle-Guinée";"[3][Scontro di Resistenza] Port Moresby";"[3][Anhaltende Konfrontation] Neuguinea";"[3][Confrontación Duradera] Nueva Guinea";"[3][Противостояние] Новая Гвинея";"[3] [Nieskończona Konfrontacja] Nowa Gwinea";"[3 Dlouhý střet] Nová Guinea";"[III][Sürekli Çarpışmalar] Yeni Gine";"【\t无\t间\t断\t作\t战\t】\t新\t几\t内\t亚\t（\tIII \t级\t）";"[III][永久対立] ニューギニア";"[3][Confronto Prolongado] Nova Guiné";"[3][Enduring Confrontation] New Guinea";"[3] [Протистояння] Нова Гвінея";"[3][Bitka Izdržljivosti] Nova Gvineja";"[3] [Elhúzódó összecsapás] Új-Guinea";"[3][항구적 대립 작전] 뉴기니";"[3][Супрацьстаянне] Новая Гвінея";"[3][Confruntare de durată] Noua Guinee";"【無間斷作戰】新幾內亞（III 級）";"【\t无\t间\t断\t作\t战\t】\t新\t几\t内\t亚\t（\tIII \t级\t）";;
"missions/port_moresby_I2M_rank_4";"[4][Enduring Confrontation] New Guinea";"[4][Enduring Confrontation] Nouvelle-Guinée";"[4][Scontro di Resistenza] Port Moresby";"[4][Anhaltende Konfrontation] Neuguinea";"[4][Confrontación Duradera] Nueva Guinea";"[4][Противостояние] Новая Гвинея";"[4] [Nieskończona Konfrontacja] Nowa Gwinea";"[4 Dlouhý střet] Nová Guinea";"[IV][Sürekli Çarpışmalar] Yeni Gine";"【\t无\t间\t断\t作\t战\t】\t新\t几\t内\t亚\t（\tIV \t级\t）";"[IV][永久対立] ニューギニア";"[4][Confronto Prolongado] Nova Guiné";"[4][Enduring Confrontation] New Guinea";"[4] [Протистояння] Нова Гвінея";"[4][Bitka Izdržljivosti] Nova Gvineja";"[4] [Elhúzódó összecsapás] Új-Guinea";"[4][항구적 대립 작전] 뉴기니";"[4][Супрацьстаянне] Новая Гвінея";"[4][Confruntare de durată] Noua Guinee";"【無間斷作戰】新幾內亞（IV 級）";"【\t无\t间\t断\t作\t战\t】\t新\t几\t内\t亚\t（\tIV \t级\t）";;
"missions/port_moresby_I2M_rank_5";"[5][Enduring Confrontation] New Guinea";"[5][Enduring Confrontation] Nouvelle-Guinée";"[5][Scontro di Resistenza] Port Moresby";"[5][Anhaltende Konfrontation] Neuguinea";"[5][Confrontación Duradera] Nueva Guinea";"[5][Противостояние] Новая Гвинея";"[5] [Nieskończona Konfrontacja] Nowa Gwinea";"[5 Dlouhý střet] Nová Guinea";"[V][Sürekli Çarpışmalar] Yeni Gine";"【\t无\t间\t断\t作\t战\t】\t新\t几\t内\t亚\t（\tV \t级\t）";"[V][永久対立] ニューギニア";"[5][Confronto Prolongado] Nova Guiné";"[5][Enduring Confrontation] New Guinea";"[5] [Протистояння] Нова Гвінея";"[5][Bitka Izdržljivosti] Nova Gvineja";"[5] [Elhúzódó összecsapás] Új-Guinea";"[5][항구적 대립 작전] 뉴기니";"[5][Супрацьстаянне] Новая Гвінея";"[5][Confruntare de durată] Noua Guinee";"【無間斷作戰】新幾內亞（V 級）";"【\t无\t间\t断\t作\t战\t】\t新\t几\t内\t亚\t（\tV \t级\t）";;
"missions/volokolamsk_I2M_rank_1";"[1][Enduring Confrontation] Volokolamsk";"[1][Enduring Confrontation] Volokolamsk";"[1][Scontro di Resistenza] Volokolamsk";"[1][Anhaltende Konfrontation] Wolokolamsk";"[1][Confrontación Duradera] Volokolamsk";"[1][Противостояние] Волоколамск";"[1] [Nieskończona Konfrontacja] Wołokołamsk";"[1 Dlouhý střet] Volokolamsk";"[1][Sürekli Çarpışmalar] Volokolamsk";"【\t无\t间\t断\t作\t战\t】\t沃\t洛\t科\t拉\t姆\t斯\t克\t（\tI \t级\t）";"[1][永久対立] ヴォロコラムスク";"[1][Confronto Prolongado] Volokolamsk";"[1][Enduring Confrontation] Volokolamsk";"[1][Протистояння] Волоколамськ";"[1][Bitka Izdržljivosti] Volokolamsk";"[1] [Elhúzódó összecsapás] Volokolamszk";"[1][항구적 대립 작전] 볼로콜람스크";"[1][Супрацьстаянне] Валакаламск";"[1][Confruntare de durată] Volokolamsk";"【無間斷作戰】沃洛科拉姆斯克（I 級）";"【\t无\t间\t断\t作\t战\t】\t沃\t洛\t科\t拉\t姆\t斯\t克\t（\tI \t级\t）";;
"missions/volokolamsk_I2M_rank_2";"[2][Enduring Confrontation] Volokolamsk";"[2][Enduring Confrontation] Volokolamsk";"[2][Scontro di Resistenza] Volokolamsk";"[2][Anhaltende Konfrontation] Wolokolamsk";"[2][Confrontación Duradera] Volokolamsk";"[2][Противостояние] Волоколамск";"[2] [Nieskończona Konfrontacja] Wołokołamsk";"[2 Dlouhý střet] Volokolamsk";"[2][Sürekli Çarpışmalar] Volokolamsk";"【\t无\t间\t断\t作\t战\t】\t沃\t洛\t科\t拉\t姆\t斯\t克\t（\tII \t级\t）";"[2][永久対立] ヴォロコラムスク";"[2][Confronto Prolongado] Volokolamsk";"[2][Enduring Confrontation] Volokolamsk";"[2][Протистояння] Волоколамськ";"[2][Bitka Izdržljivosti] Volokolamsk";"[2] [Elhúzódó összecsapás] Volokolamszk";"[2][항구적 대립 작전] 볼로콜람스크";"[2][Супрацьстаянне] Валакаламск";"[2][Confruntare de durată] Volokolamsk";"【無間斷作戰】沃洛科拉姆斯克（II 級）";"【\t无\t间\t断\t作\t战\t】\t沃\t洛\t科\t拉\t姆\t斯\t克\t（\tII \t级\t）";;
"missions/volokolamsk_I2M_rank_3";"[3][Enduring Confrontation] Volokolamsk";"[3][Enduring Confrontation] Volokolamsk";"[3][Scontro di Resistenza] Volokolamsk";"[3][Anhaltende Konfrontation] Wolokolamsk";"[3][Confrontación Duradera] Volokolamsk";"[3][Противостояние] Волоколамск";"[3] [Nieskończona Konfrontacja] Wołokołamsk";"[3 Dlouhý střet] Volokolamsk";"[3][Sürekli Çarpışmalar] Volokolamsk";"【\t无\t间\t断\t作\t战\t】\t沃\t洛\t科\t拉\t姆\t斯\t克\t（\tIII \t级\t）";"[3][永久対立] ヴォロコラムスク";"[3][Confronto Prolongado] Volokolamsk";"[3][Enduring Confrontation] Volokolamsk";"[3][Протистояння] Волоколамськ";"[3][Bitka Izdržljivosti] Volokolamsk";"[3] [Elhúzódó összecsapás] Volokolamszk";"[3][항구적 대립 작전] 볼로콜람스크";"[3][Супрацьстаянне] Валакаламск";"[3][Confruntare de durată] Volokolamsk";"【無間斷作戰】沃洛科拉姆斯克（III 級）";"【\t无\t间\t断\t作\t战\t】\t沃\t洛\t科\t拉\t姆\t斯\t克\t（\tIII \t级\t）";;
"missions/volokolamsk_I2M_rank_4";"[4][Enduring Confrontation] Volokolamsk";"[4][Enduring Confrontation] Volokolamsk";"[4][Scontro di Resistenza] Volokolamsk";"[4][Anhaltende Konfrontation] Wolokolamsk";"[4][Confrontación Duradera] Volokolamsk";"[4][Противостояние] Волоколамск";"[4] [Nieskończona Konfrontacja] Wołokołamsk";"[4 Dlouhý střet] Volokolamsk";"[4][Sürekli Çarpışmalar] Volokolamsk";"【\t无\t间\t断\t作\t战\t】\t沃\t洛\t科\t拉\t姆\t斯\t克\t（\tIV \t级\t）";"[4][永久対立] ヴォロコラムスク";"[4][Confronto Prolongado] Volokolamsk";"[4][Enduring Confrontation] Volokolamsk";"[4][Протистояння] Волоколамськ";"[4][Bitka Izdržljivosti] Volokolamsk";"[4] [Elhúzódó összecsapás] Volokolamszk";"[4][항구적 대립 작전] 볼로콜람스크";"[4][Супрацьстаянне] Валакаламск";"[4][Confruntare de durată] Volokolamsk";"【無間斷作戰】沃洛科拉姆斯克（IV 級）";"【\t无\t间\t断\t作\t战\t】\t沃\t洛\t科\t拉\t姆\t斯\t克\t（\tIV \t级\t）";;
"missions/volokolamsk_I2M_rank_5";"[5][Enduring Confrontation] Volokolamsk";"[5][Enduring Confrontation] Volokolamsk";"[5][Scontro di Resistenza] Volokolamsk";"[5][Anhaltende Konfrontation] Wolokolamsk";"[5][Confrontación Duradera] Volokolamsk";"[5][Противостояние] Волоколамск";"[5] [Nieskończona Konfrontacja] Wołokołamsk";"[5 Dlouhý střet] Volokolamsk";"[5][Sürekli Çarpışmalar] Volokolamsk";"【\t无\t间\t断\t作\t战\t】\t沃\t洛\t科\t拉\t姆\t斯\t克\t（\tV \t级\t）";"[5][永久対立] ヴォロコラムスク";"[5][Confronto Prolongado] Volokolamsk";"[5][Enduring Confrontation] Volokolamsk";"[5][Протистояння] Волоколамськ";"[5][Bitka Izdržljivosti] Volokolamsk";"[5] [Elhúzódó összecsapás] Volokolamszk";"[5][항구적 대립 작전] 볼로콜람스크";"[5][Супрацьстаянне] Валакаламск";"[5][Confruntare de durată] Volokolamsk";"【無間斷作戰】沃洛科拉姆斯克（V 級）";"【\t无\t间\t断\t作\t战\t】\t沃\t洛\t科\t拉\t姆\t斯\t克\t（\tV \t级\t）";;
"missions/I2M";"Enduring Confrontation";"Enduring Confrontation";"Scontro di Resistenza";"Anhaltende Konfrontation";"Confrontación Duradera";"Противостояние";"Nieskończona Konfrontacja";"Dlouhý střet";"Sürekli Çarpışmalar";"无\t间\t断\t作\t战";"永久対立";"Confronto Prolongado";"Enduring Confrontation";"Протистояння";"Bitka Izdržljivosti";"Elhúzódó összecsapás";"항구적 대립 작전";"Супрацьстаянне";"Confruntare de durată";"無間斷作戰";"无\t间\t断\t作\t战";;
"missions/I2M/desc";"This game mode has 5 levels depending on the maximum battle rating of your vehicle setup:
[1] 1.0 - 2.0
[2] 2.3 - 3.3
[3] 3.7 - 4.7
[4] 5.0 - 6.3
[5] 6.7+
Plan your vehicle setup accordingly.";"Ce mode de jeu a 5 niveaux selon la côte maximum de bataille de votre configuration véhicules:
[1] 1.0 - 2.0
[2] 2.3 - 3.3
[3] 3.7 - 4.7
[4] 5.0 - 6.3
[5] 6.7+
Configurer vos véhicules en conséquence.";"Questa modalità di gioco ha 5 livelli a seconda del livello di combattimento massimo delle unità nella tua preselezione:
[1] 1.0 - 2.3
[2] 2.7 - 3.7
[3] 4.0 - 5.0
[4] 5.3 - 6.3
[5] 6.7+
Pianifica la tua preselezione con attenzione.";"Dieser Spielmodus ist in fünf Stufen aufgeteilt. Spieler werden einer Stufe anhand der maximalen Kampfeinstufung ihrer Fahrzeuge zugewiesen.
[1] 1.0 - 2.0
[2] 2.3 - 3.3
[3] 3.7 - 4.7
[4] 5.0 - 6.3
[5] 6.7+
Bitte stelle sicher, dass du dein Fahrzeugdeck entsprechend planst.";"Este modo de juego tiene 5 niveles dependiendo de el máximo rating de batalla en la plantilla de vehículos:
[1] 1.0 - 2.0
[2] 2.3 - 3.3
[3] 3.7 - 4.7
[4] 5.0 - 6.3
[5] 6.7+
Planifica tu plantilla de vehículos de forma acorde";"Режим разбит на 5 уровней по максимальному боевому рейтингу техники в наборе:
[1] 1.0 - 2.0
[2] 2.3 - 3.3
[3] 3.7 - 4.7
[4] 5.0 - 6.3
[5] 6.7+
Планируйте ваш набор техники соответственно.";"Ten tryb gry posiada 5 poziomów bazujących na maksymalnej klasyfikacji bitewnej:
[1] 1.0 - 2.0
[2] 2.3 - 3.3
[3] 3.7 - 4.7
[4] 5.0 - 6.3
[5] 6.7+
Zaplanuj odpowiednio swój zestaw maszyn.";"Tento herní mód má pět úrovní v závislosti na nejvyšším BR vybrané sestavy strojů:

[1] 1.0 - 2.0
[2] 2.7 - 3.3
[3] 3.7 - 4.7
[4] 5.0 - 6.3
[5] 6.7 a více

Při skládání sestavy s tím počítej";"Bu oyun modu araç diziliminizin maksimum Muharebe Puanına göre 5 seviyeye sahiptir:
[1] 1.0 - 2.0
[2] 2.3 - 3.3
[3] 3.7 - 4.7
[4] 5.0 - 6.3
[5] 6.7+
Araç diziliminizi buna göre ayarlayınız.";"根\t据\t出\t击\t队\t列\t中\t的\t最\t高\t载\t具\t等\t级\t，\t该\t模\t式\t共\t提\t供\t了\t 5 \t种\t分\t房\t等\t级\t：\t
[1] 1.0 - 2.0
[2] 2.3 - 3.3
[3] 3.7 - 4.7
[4] 5.0 - 6.3
[5] 6.7+
\t请\t根\t据\t上\t述\t分\t房\t等\t级\t优\t化\t配\t置\t出\t击\t载\t具\t。";"この\tゲームモードでは、\tあなたが\t設定した\t車両/機体のうちの\t最大\tバトルレートに\t応じて\t5\tつの\tレベルがあります：
[1] 1.0 - 2.0
[2] 2.3 - 3.3
[3] 3.7 - 4.7
[4] 5.0 - 6.3
[5] 6.7+
それに\t応じて\t車両の\t設定を\t計画してください。";"Este modo de jogo tem 5 níveis de acordo com a classificação máxima de batalha na sua configuração de veículo:
[1] 1.0-2.3
[2] 2.7-3.7
[3] 4.0-5.0
[4] 5.3-6.3
[5] 6,7 +
Prepare a sua instalação de veículos com atenção.";"This game mode has 5 levels depending on the maximum battle rating of your vehicle setup:
[1] 1.0 - 2.0
[2] 2.3 - 3.3
[3] 3.7 - 4.7
[4] 5.0 - 6.3
[5] 6.7+
Plan your vehicle setup accordingly.";"Режим розбитий на 5 рівнів по максимальному бойовому рейтингу техніки в наборі:
[1] 1.0 - 2.0
[2] 2.3 - 3.3
[3] 3.7 - 4.7
[4] 5.0 - 6.3
[5] 6.7+
Плануйте ваш набір техніки відповідно.";"This game mode has 5 levels depending on the maximum battle rating of your vehicle setup:
[1] 1.0 - 2.0
[2] 2.3 - 3.3
[3] 3.7 - 4.7
[4] 5.0 - 6.3
[5] 6.7+
Plan your vehicle setup accordingly.";"A játékmódnak 5 szintje van a járműkészleted maximális harci minősítésétől függően:
[1] 1.0–2.0
[2] 2.3–3.3
[3] 3.7–4.7
[4] 5.0–6.3
[5] 6.7+
Ennek megfelelően tervezd meg a járműkészleted.";"이 게임 모드는 라인업에 존재하는 최대 배틀 레이팅에 따라 5단계로 나뉘게 됩니다:
[1] 1.0 - 2.0
[2] 2.3 - 3.3
[3] 3.7 - 4.7
[4] 5.0 - 6.3
[5] 6.7+
원하는 구간에 맞추어 장비를 배치하시기 바랍니다.";"Рэжым падзяляецца на 5 узроўняў па максімальным баявым рэйтынгу тэхнікі ў наборы:
[1] 1,0–2,0
[2] 2,3–3,3
[3] 3,7–4,7
[4] 5,0–6,3
[5] 6,7 і вышэй
Плануйце свой выбар тэхнікі адпаведна.";"Acest mod de joc are 5 niveluri în funcție de nivelul de luptă (NL) maxim al setului de vehicule ales:
[1] 1,0 – 2,0
[2] 2,3 – 3,3
[3] 3,7 – 4,7
[4] 5,0 – 6,3
[5] 6,7 +
Planifică-ți setul de vehicule corespunzător nivelului dorit de joc.";"根據出擊隊列中的最高載具等級，該模式共提供了 5 種分房等級：
[1] 1.0 - 2.0
[2] 2.3 - 3.3
[3] 3.7 - 4.7
[4] 5.0 - 6.3
[5] 6.7+
請根據上述分房等級優化配置出擊載具。";"根\t据\t出\t击\t队\t列\t中\t的\t最\t高\t载\t具\t等\t级\t，\t该\t模\t式\t共\t提\t供\t了\t 5 \t种\t分\t房\t等\t级\t：\t
[1] 1.0 - 2.0
[2] 2.3 - 3.3
[3] 3.7 - 4.7
[4] 5.0 - 6.3
[5] 6.7+
\t请\t根\t据\t上\t述\t分\t房\t等\t级\t优\t化\t配\t置\t出\t击\t载\t具\t。";;
"missions/I2M_rank_1";"[1][Enduring Confrontation]";"[1][Enduring Confrontation]";"[1][Scontro di Resistenza]";"[1][Anhaltende Konfrontation]";"[1][Confrontación Duradera]";"[1][Противостояние]";"[1] [Nieskończona Konfrontacja]";"[1 Dlouhý střet]";"[I][Sürekli Çarpışmalar]";"【\t无\t间\t断\t作\t战\t】\t（\tI \t级\t）";"[I][永久対立]";"[1][Confronto Prolongado]";"[1][Enduring Confrontation]";"[1][Протистояння]";"[1][Bitka Izdržljivosti]";"[1] [Elhúzódó összecsapás]";"[1][항구적 대립 작전]";"[1][Супрацьстаянне]";"[1][Confruntare de durată]";"【無間斷作戰】（I 級）";"【\t无\t间\t断\t作\t战\t】\t（\tI \t级\t）";;
